url,Title link,Title link_link,Mediainner image,Description,Buy link_link,Video link_link,Website link_link
http://iotlist.co/?page=9,Onecue: Gesture control for your home,http://iotlist.co/posts/onecue-gesture-control-for-your-home,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/906/file/onecuedeviceinterface.png,Onecue is a device that connects and controls your media and smart home devices using simple touch-free gestures.,http://theonecueshop.com/collections/frontpage/products/onecue,http://iotlist.co/posts/onecue-gesture-control-for-your-home,http://www.theonecue.com/
http://iotlist.co/?page=4,OnHub: Connected home router,http://iotlist.co/posts/onhub-connected-home-router,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/986/file/61dMI-HFR4L._SL1500_.jpg,Google and TP Link released OnHub the router built for the connected home. We have been testing the router this week and we like what we see so far. It is super easy to setup and gives you a glimpse into what is going on with your network from its mobile app. Currently the 802.15.4 and BLE radios are not live so we were not able to test out the connected home features we believe it will support in the future.,http://amzn.to/1Xw5G46,http://iotlist.co/posts/onhub-connected-home-router,https://on.google.com/hub/
http://iotlist.co/?page=11,Onyx : Wearable communication device,http://iotlist.co/posts/onyx-wearable-communication-device,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/850/file/Onyx__5_.0.jpg,"Onyx is the first wearable of its kind, putting the power of group communication at your fingertips in a small, stylish device. Collaborate beautifully anywhere you have a data connection - across the street or around the world.",http://www.onbeep.com/order/onyx,http://iotlist.co/posts/onyx-wearable-communication-device,http://www.onbeep.com/
http://iotlist.co/?page=19,oort: Internet of everything,http://iotlist.co/posts/oort-internet-of-everything,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/614/file/set.png,oort is a system of intelligent connected devices that lets you control your whole living environment with a single app.,https://www.kickstarter.com/projects/698718196/oort-internet-of-everything,http://iotlist.co/posts/oort-internet-of-everything,http://oort.in/
http://iotlist.co/?page=20,oort: Internet of everything,http://iotlist.co/posts/oort-internet-of-everything,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/614/file/set.png,oort is a system of intelligent connected devices that lets you control your whole living environment with a single app.,https://www.kickstarter.com/projects/698718196/oort-internet-of-everything,http://iotlist.co/posts/oort-internet-of-everything,http://oort.in/
http://iotlist.co/?page=5,OORT: Smart bluetooth bulb,http://iotlist.co/posts/oort-smart-bluetooth-bulb,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/969/file/51S61RpRTHL._SL1500_.jpg,Smart lighting is gaining momentum everyday. It is a easy thing to setup and the cost is fairly low as a entry point into the smart home. OORT bluetooth bulb is a great buy if you just want to try out smart lighting in your home.,http://amzn.to/1GTLsEt,http://iotlist.co/posts/oort-smart-bluetooth-bulb,http://oort.in/
http://iotlist.co/?page=8,OpenSprinkler: Automate your sprinklers,http://iotlist.co/posts/opensprinkler-automate-your-sprinklers,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/929/file/OSFinalMedium.png,"Keeping your lawn and flowers beautiful doesn't have to be stressful. OpenSprinkler unchains you from your sprinkler or irrigation control box, enabling you to program, run, or stop zones at any time from anywhere.",https://opensprinkler.com/products/,http://iotlist.co/posts/opensprinkler-automate-your-sprinklers,http://www.opensprinkler.com/
http://iotlist.co/?page=22,Orb: Movement and sleep tracker,http://iotlist.co/posts/orb-movement-and-sleep-tracker,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/540/file/fitbug_orb_3-620x630.jpg,"Track your movement day and night, 24/7, whenever you want. The Orb uses an advanced 3-axis accelerometer to accurately measure your every step and move.","https://www.fitbug.com/us/shop/cart,add2cart=FITBUGORB_PREMIUM&productvariant=FITBUGORB_PREMIUM2",http://iotlist.co/posts/orb-movement-and-sleep-tracker,https://www.fitbug.com/us/orb
http://iotlist.co/?page=23,Orb: Movement and sleep tracker,http://iotlist.co/posts/orb-movement-and-sleep-tracker,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/540/file/fitbug_orb_3-620x630.jpg,"Track your movement day and night, 24/7, whenever you want. The Orb uses an advanced 3-axis accelerometer to accurately measure your every step and move.","https://www.fitbug.com/us/shop/cart,add2cart=FITBUGORB_PREMIUM&productvariant=FITBUGORB_PREMIUM2",http://iotlist.co/posts/orb-movement-and-sleep-tracker,https://www.fitbug.com/us/orb
http://iotlist.co/?page=23,ORBneXt: Your World at a Glance,http://iotlist.co/posts/orbnext-your-world-at-a-glance,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/519/file/kickstarterheader.jpg,"ORBneXt is an always-on Wi-Fi connected, desktop data display device. It connects you to all of your data and devices at a glance.",https://www.kickstarter.com/projects/1079672479/orbnext-your-world-at-a-glance,http://iotlist.co/posts/orbnext-your-world-at-a-glance,http://www.orbnext.com/
http://iotlist.co/?page=24,ORBneXt: Your World at a Glance,http://iotlist.co/posts/orbnext-your-world-at-a-glance,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/519/file/kickstarterheader.jpg,"ORBneXt is an always-on Wi-Fi connected, desktop data display device. It connects you to all of your data and devices at a glance.",https://www.kickstarter.com/projects/1079672479/orbnext-your-world-at-a-glance,http://iotlist.co/posts/orbnext-your-world-at-a-glance,http://www.orbnext.com/
http://iotlist.co/?page=3,Osmo: Gaming system for iPad,http://iotlist.co/posts/osmo-gaming-system-for-ipad,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/992/file/3games-mockup7.jpg,Osmo is a gaming system that interacts with the iPad. As we all know smartphones and tablets have become the go to toy for parents when they want some quiet time around the home. Osmo tries to turn the time spent with those devices into a more tactical and esducational interaction. The platform is still pretty new but you can see the potential of have developers create awesome games based on a child's needs using this hardware.,http://amzn.to/1KU5yB5,http://iotlist.co/posts/osmo-gaming-system-for-ipad,https://www.playosmo.com/en/
http://iotlist.co/?page=5,OSRAM Lightify: Smart connected lighting,http://iotlist.co/posts/osram-lightify-smart-connected-lighting,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/971/file/51Hg5i-UTRL._SL1024_.jpg,"OSRAM Lightify is another great option for those looking to test out connected lighting in the home. Very similar to Hue, Lightify comes with a hub that you plug into the wall which allows you to control the lights via your smart device. The system is very flexible and allows you to start with a single blub and add other connected lighting as you see fit.",http://amzn.to/1FnmU5B,http://iotlist.co/posts/osram-lightify-smart-connected-lighting,http://www.osram.com/osram_com/products/led-technology/lightify/lightify-home/lightify-kits/lightify-starter-kit/index.jsp
http://iotlist.co/?page=8,Outlink: Smart outlet,http://iotlist.co/posts/outlink-smart-outlet,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/922/file/21daSmgO3jL._SL500_AA300_.jpg,"Keep an eye on power-hungry appliances from anywhere with Outlink. Its got a smart outlet, which tracks energy usage and can be turned on/off remotely.",http://amzn.to/191aeIU,http://iotlist.co/posts/outlink-smart-outlet,http://www.wink.com/products/quirkyge-outlink-wall-outlet-and-energy-monitor/
http://iotlist.co/?page=25,Owlet: Wireless Baby Breathing Monitor,http://iotlist.co/posts/owlet-wireless-baby-breathing-monitor,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/462/file/product_sock.png,"Owlet is an anklet-bootie that allows you to track your newborn's health. Using Bluetooth 4.0, it tracks your baby's heart rate, oxygen levels, temperature, sleep quality, and even provides rollover alerts. Mother- and doctor-approved.",http://www.owletcare.com/purchases.php,http://iotlist.co/posts/owlet-wireless-baby-breathing-monitor,http://www.owletcare.com/
http://iotlist.co/?page=26,Owlet: Wireless Baby Breathing Monitor,http://iotlist.co/posts/owlet-wireless-baby-breathing-monitor,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/462/file/product_sock.png,"Owlet is an anklet-bootie that allows you to track your newborn's health. Using Bluetooth 4.0, it tracks your baby's heart rate, oxygen levels, temperature, sleep quality, and even provides rollover alerts. Mother- and doctor-approved.",http://www.owletcare.com/purchases.php,http://iotlist.co/posts/owlet-wireless-baby-breathing-monitor,http://www.owletcare.com/
http://iotlist.co/?page=21,Parrot: Flower plant sensor,http://iotlist.co/posts/parrot-flower-plant-sensor,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/563/file/76354BLbig.jpg,Parrot Flower Power is a sensor that when ‰ÛÏplanted‰Ûù close to a plant in a pot or in open ground provides real-time measurements of the factors essential for healthy growth and then sends updates to the free app on your smartphone and tablets.,http://amzn.to/1WrOM7h,http://iotlist.co/posts/parrot-flower-plant-sensor,http://www.parrot.com/flowerpower/us
http://iotlist.co/?page=22,Parrot: Flower plant sensor,http://iotlist.co/posts/parrot-flower-plant-sensor,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/563/file/76354BLbig.jpg,Parrot Flower Power is a sensor that when ‰ÛÏplanted‰Ûù close to a plant in a pot or in open ground provides real-time measurements of the factors essential for healthy growth and then sends updates to the free app on your smartphone and tablets.,http://amzn.to/1WrOM7h,http://iotlist.co/posts/parrot-flower-plant-sensor,http://www.parrot.com/flowerpower/us
http://iotlist.co/?page=28,Pebble Steel: Smartwatch,http://iotlist.co/posts/pebble-steel-smartwatch,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/376/file/steel-silver-front-400-786fdb056101d49721da42b3d5243efa.png,"Pebble Steel takes everything you know and love about Pebble‰ÛÓthe crystal clear ePaper display, weeklong battery life, and waterproof design‰ÛÓand wraps it a smaller, thinner package. It‰Ûªs made of forged and CNC-machined stainless steel.",https://getpebble.com/checkout,http://iotlist.co/posts/pebble-steel-smartwatch,https://getpebble.com/steel
http://iotlist.co/?page=29,Pebble Steel: Smartwatch,http://iotlist.co/posts/pebble-steel-smartwatch,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/376/file/steel-silver-front-400-786fdb056101d49721da42b3d5243efa.png,"Pebble Steel takes everything you know and love about Pebble‰ÛÓthe crystal clear ePaper display, weeklong battery life, and waterproof design‰ÛÓand wraps it a smaller, thinner package. It‰Ûªs made of forged and CNC-machined stainless steel.",https://getpebble.com/checkout,http://iotlist.co/posts/pebble-steel-smartwatch,https://getpebble.com/steel
http://iotlist.co/?page=2,Pebble Time Round: Smartwatch,http://iotlist.co/posts/pebble-time-round-smartwatch,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/1013/file/71OK00D7E3L._SL1500_.jpg,"Pebble introduced the world's lightest and thinnest smartwatch with Pebble Time. It's everything we love about Pebble smartwatches just in a circular form. Pebble is a great entry point for those looking to test out smartwatches and their functionality. Pebble Time supports notifications, watch faces and has a very robust app ecosystem. Also it works with both iPhone and Android devices.",http://amzn.to/1HbdLzf,http://iotlist.co/posts/pebble-time-round-smartwatch,https://www.pebble.com/pebble-time-round-smartwatch-features
http://iotlist.co/,Pebble Time Round: Smartwatch,http://iotlist.co/posts/pebble-time-round-smartwatch,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/1013/file/71OK00D7E3L._SL1500_.jpg,"Pebble introduced the world's lightest and thinnest smartwatch with Pebble Time. It's everything we love about Pebble smartwatches just in a circular form. Pebble is a great entry point for those looking to test out smartwatches and their functionality. Pebble Time supports notifications, watch faces and has a very robust app ecosystem. Also it works with both iPhone and Android devices.",http://amzn.to/1HbdLzf,http://iotlist.co/posts/pebble-time-round-smartwatch,https://www.pebble.com/pebble-time-round-smartwatch-features
